"活動ID","建立日期","平台","頻道名稱","活動標題","貼文則數","貼文類型","貼文連結","Meta post ID","留言數","留言加購","銷售額NT$"
"670169","2026-03-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","太陽之石｜奧勒岡太陽石20260321g45fb","1","Reel","https://www.facebook.com/reel/1431297978207906/","1627804834169159_1420529140087030","112","0","0"
"670167","2026-03-13","Instagram","tzgems1111","帝王拓帕石系列｜裸石 ｜寵粉20260320g44ig","1","Reel","https://www.instagram.com/reel/DWGbYPTEded/","18048436301706126","108","0","0"
"670164","2026-03-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","帝王拓帕石系列｜裸石 ｜寵粉20260320g44fb","1","Reel","https://www.facebook.com/reel/961050379823532/","1627804834169159_1419764936830117","183","0","0"
"670162","2026-03-13","Instagram","tzgems1111","倫敦藍拓帕｜方枕型裸石20260319g43ig","1","Reel","https://www.instagram.com/reel/DWD2n9GkVfw/","17928916914212503","147","0","0"
"670138","2026-03-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","倫敦藍拓帕｜方枕型裸石20260319g43fb","1","Reel","https://www.facebook.com/reel/1228990852372625/","1627804834169159_1418809560258988","360","0","0"
"670135","2026-03-13","Instagram","tzgems1111","斑彩菊石｜吊墜｜寵粉20260318g42ig","1","Reel","https://www.instagram.com/reel/DWBR0BnkZ4I/","18367883905167717","3","0","0"
"670130","2026-03-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","斑彩菊石｜吊墜｜寵粉20260318g42fb","1","Reel","https://www.facebook.com/reel/789684727540733/","1627804834169159_1417989730340971","28","0","0"
"669917","2026-03-12","Instagram","tzgems1111","紫黃晶｜裸石20260317g41ig","1","Reel","https://www.instagram.com/reel/DV-tDzDEdN5/","18090879260152716","157","0","0"
"669916","2026-03-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","紫黃晶｜裸石20260317g41fb","1","Reel","https://www.facebook.com/reel/3458694034281101/","1627804834169159_1417077820432162","314","0","0"
"669913","2026-03-12","Instagram","tzgems1111","幸福顯化｜招財招桃花20260316g40ig","1","Reel","https://www.instagram.com/reel/DV8INGwkVnP/","18109890967704753","24","0","0"
"669911","2026-03-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","幸福顯化｜招財招桃花20260316g40fb","1","Reel","https://www.facebook.com/reel/947173554391854/","1627804834169159_1416208657185745","69","0","0"
"669908","2026-03-12","Instagram","tzgems1111","能量寶石｜彩寶20260315g39ig","1","Reel","https://www.instagram.com/reel/DV5BH_fkZb6/","17889034407327062","12","0","0"
"669906","2026-03-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","能量寶石｜彩寶20260315g39fb","1","Reel","https://www.facebook.com/reel/1407525187337812/","1627804834169159_1415184653954812","54","0","0"
"669905","2026-03-12","Instagram","tzgems1111","旺財寶石。紫水晶戒指、吊墜20260314g38ig","1","Reel","https://www.instagram.com/reel/DV2cUn8kQ6r/","17942234004140144","13","0","0"
"669903","2026-03-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","旺財寶石。紫水晶戒指、吊墜20260314g38fb","1","Reel","https://www.facebook.com/reel/1131917719005971/","1627804834169159_1414346144038663","58","0","0"
"669710","2026-03-12","Instagram","tzgems1111","寵粉限量15萬｜裸石｜市值60萬20260312f13ig","1","Reel","https://www.instagram.com/reel/DVx1GJuEcZB/","18000713696885582","13","0","0"
"669708","2026-03-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉限量15萬｜裸石｜市值60萬20260312f13fb","1","Reel","https://www.facebook.com/reel/1677053993641375/","1627804834169159_1412796634193614","24","0","0"
"669225","2026-03-10","Instagram","tzgems1111","925 鋯石｜豪華珠寶｜四件式套組20260310f12ig","1","Reel","https://www.instagram.com/reel/DVs32qBj0Tx/","18083628059249559","4","0","0"
"669223","2026-03-10","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","925 鋯石｜豪華珠寶｜四件式套組20260310f12fb","1","Reel","https://www.facebook.com/reel/1976568762933525/","1627804834169159_1409541124519165","13","0","0"
"668158","2026-03-06","Instagram","tzgems1111","聖瑪麗亞｜天然海藍寶｜裸石20260313g37ig","1","Reel","https://www.instagram.com/reel/DV0ZzwhkZlQ/","18388316458153889","21","0","0"
"668156","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","聖瑪麗亞｜天然海藍寶｜裸石20260313g37fb","1","Reel","https://www.facebook.com/reel/982077467477800/","1627804834169159_1413643394108938","73","0","0"
"668153","2026-03-06","Instagram","tzgems1111","皇家奢華｜紫水晶吊墜20260312g36ig","1","Reel","https://www.instagram.com/reel/DVx1HTGkW3_/","18064718390317231","8","0","0"
"668151","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","皇家奢華｜紫水晶吊墜20260312g36fb","1","Reel","https://www.facebook.com/reel/1285913303382982/","1627804834169159_1412796364193641","50","0","0"
"668148","2026-03-06","Instagram","tzgems1111","黑金超七｜項鏈（星輝骨幹）20260311g35ig","1","Reel","https://www.instagram.com/reel/DVvQTmSkTsq/","18056412095451823","100","0","0"
"668132","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","黑金超七｜項鏈（星輝骨幹）20260311g35fb","1","Reel","https://www.facebook.com/reel/1226618892918141/","1627804834169159_1411970624276215","302","0","0"
"668119","2026-03-06","Instagram","tzgems1111","夢幻龍紋｜紫龍晶｜裸石20260310g34ig","1","Reel","https://www.instagram.com/reel/DVsreQNkU01/","17952178122102520","8","0","0"
"668118","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","夢幻龍紋｜紫龍晶｜裸石20260310g34fb","1","Reel","https://www.facebook.com/reel/1833180367345012/","1627804834169159_1409278001212144","86","0","0"
"668091","2026-03-06","Instagram","tzgems1111","橄欖石黑碧璽｜裸石20260309g33ig","1","Reel","https://www.instagram.com/reel/DVqGrbhEZu9/","17891020488434414","18","0","0"
"668088","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","橄欖石黑碧璽｜裸石20260309g33fb","1","Reel","https://www.facebook.com/reel/1310764347529751/","1627804834169159_1405778324895445","84","0","0"
"668085","2026-03-06","Instagram","tzgems1111","旺財寶石｜紅紫金20260308g32ig","1","Reel","https://www.instagram.com/reel/DVm_jklEeIa/","17898436605401137","20","0","0"
"668081","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","旺財寶石｜紅紫金20260308g32fb","1","Reel","https://www.facebook.com/reel/801534509656678/","1627804834169159_1403814195091858","87","0","0"
"668076","2026-03-06","Instagram","tzgems1111","女王氣場｜珍珠項鍊20260307g31ig","1","Reel","https://www.instagram.com/reel/DVkau0cEdPE/","18062277755669052","3","0","0"
"668072","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","女王氣場｜珍珠項鍊20260307g31fb","1","Reel","https://www.facebook.com/reel/1173858084663616/","1627804834169159_1403010445172233","31","0","0"
"668053","2026-03-06","Instagram","tzgems1111","招商代理20260307x03ig","1","Reel","https://www.instagram.com/reel/DVkaz73EfHw/","17939026002159442","19","0","0"
"668043","2026-03-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","招商代理20260307x03fb","1","Reel","https://www.facebook.com/reel/903782435843549/","1627804834169159_1403010225172255","58","0","0"
"667713","2026-03-05","Instagram","tzgems1111","晶體通透｜閃靈流沙水膽原礦20260306g30ig","1","Reel","https://www.instagram.com/reel/DViYWTtkdqU/","18062391584673839","8","0","0"
"667691","2026-03-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","晶體通透｜閃靈流沙水膽原礦20260306g30fb","1","Reel","https://www.facebook.com/reel/2006084733638768/","1627804834169159_1402366591903285","62","0","0"
"667540","2026-03-05","Instagram","tzgems1111","這個品牌可以客製化珠寶(導官方LINE)20260305f12ig","1","Reel","https://www.instagram.com/reel/DVf_l3Xj1GU/","17851730775635776","21","0","0"
"667536","2026-03-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","這個品牌可以客製化珠寶(導官方LINE)20260305f12fb","1","Reel","https://www.facebook.com/reel/1945421126106183/","1627804834169159_1401650811974863","43","0","0"
"667489","2026-03-05","Instagram","tzgems1111","魅力燃燒｜紅色寶石20260306f11ig","1","Reel","https://www.instagram.com/reel/DViYQnjkaOX/","18363820825207568","15","0","0"
"667479","2026-03-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","魅力燃燒｜紅色寶石20260306f11fb","1","Reel","https://www.facebook.com/reel/1523156462808702/","1627804834169159_1402366568569954","69","0","0"
"667464","2026-03-05","Instagram","tzgems1111","守財護主｜貔貅瑞獸20260306f10ig","1","Reel","https://www.instagram.com/reel/DVh1_8ekgC1/","18123676354592628","64","0","0"
"667462","2026-03-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","守財護主｜貔貅瑞獸20260306f10fb","1","Reel","https://www.facebook.com/reel/916981141059183/","1627804834169159_1402209845252293","118","0","0"
"667227","2026-03-04","Instagram","tzgems1111","情人寵粉會員優惠20260305g29ig","1","Reel","https://www.instagram.com/reel/DVfzf-eEUS3/","17960920739908089","14","0","0"
"667219","2026-03-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","情人寵粉會員優惠20260305g29fb","1","Reel","https://www.facebook.com/reel/26461215420169253/","1627804834169159_1401594418647169","112","0","0"
"667216","2026-03-04","Instagram","tzgems1111","天然海紋石｜手串 ｜吊墜20260304g28ig","1","Reel","https://www.instagram.com/reel/DVdOuW_kVsi/","18083449916215893","27","0","0"
"667214","2026-03-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","天然海紋石｜手串 ｜吊墜20260304g28fb","1","Reel","https://www.facebook.com/reel/2015336102363562/","1627804834169159_1400808752059069","108","0","0"
"665981","2026-02-26","Instagram","tzgems1111","白色情人｜幻彩歐泊20260227f09ig","1","Reel","https://www.instagram.com/reel/DVQmAlIj1TY/","18094340839971949","27","0","0"
"665980","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","白色情人｜幻彩歐泊20260227f09fb","1","Reel","https://www.facebook.com/reel/1653969592301558/","1627804834169159_1396550129151598","73","0","0"
"665977","2026-02-26","Instagram","tzgems1111","幸福顯化｜招財招桃花20260227f08ig","1","Reel","https://www.instagram.com/reel/DVQlASED7x8/","18343778080211025","79","0","0"
"665975","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","幸福顯化｜招財招桃花20260227f08fb","1","Reel","https://www.facebook.com/reel/1614155139752889/","1627804834169159_1396548005818477","128","0","0"
"665972","2026-02-26","Instagram","tzgems1111","絕地尖晶石｜925戒指｜限量買石送戒20260227f07ig","1","Reel","https://www.instagram.com/reel/DVQmhYBD2Os/","17973894944843511","11","0","0"
"665971","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","絕地尖晶石｜925戒指｜限量買石送戒20260227f07fb","1","Reel","https://www.facebook.com/reel/1331164882505083/","1627804834169159_1396552832484661","60","0","0"
"665968","2026-02-26","Instagram","tzgems1111","自帶光芒｜手鏈｜天然歐泊20260303g27ig","1","Reel","https://www.instagram.com/reel/DVap6olkc2a/","18132710821520049","51","0","0"
"665941","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","自帶光芒｜手鏈｜天然歐泊20260303g27fb","1","Reel","https://www.facebook.com/reel/756811170581670/","1627804834169159_1399944895478788","119","0","0"
"665935","2026-02-26","Instagram","tzgems1111","招財旺事業｜平步青雲｜手串20260302g26ig","1","Reel","https://www.instagram.com/reel/DVYFH66EYda/","18085856441465705","55","0","0"
"665934","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","招財旺事業｜平步青雲｜手串20260302g26fb","1","Reel","https://www.facebook.com/reel/1244951887058368/","1627804834169159_1399093398897271","171","0","0"
"665875","2026-02-26","Instagram","tzgems1111","(皇冠)祖母綠戒指 母女對戒20260301g25ig","1","Reel","https://www.instagram.com/reel/DVU9-8Rkc24/","18103743589860726","5","0","0"
"665874","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","(皇冠)祖母綠戒指 母女對戒20260301g25fb","1","Reel","https://www.facebook.com/reel/1258074572937915/","1627804834169159_1398055889001022","10","0","0"
"665821","2026-02-26","Instagram","tzgems1111","能量寶石｜彩寶20260228g24ig","1","Reel","https://www.instagram.com/reel/DVSZLztEcZ3/","17870293485558564","37","0","0"
"665815","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","能量寶石｜彩寶20260228g24fb","1","Reel","https://www.facebook.com/reel/931480252961378/","1627804834169159_1397178105755467","82","0","0"
"665812","2026-02-26","Instagram","tzgems1111","幸運守護｜四葉草手鍊20260227g23ig","1","Reel","https://www.instagram.com/reel/DVQWxtakZQe/","18066535667280991","181","0","0"
"665809","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","幸運守護｜四葉草手鍊20260227g23fb","1","Reel","https://www.facebook.com/reel/785261311291413/","1627804834169159_1396259399180671","61","0","0"
"665789","2026-02-26","Instagram","tzgems1111","925銀|透輝石&坦桑石 耳釘20260226g22ig","1","Reel","https://www.instagram.com/reel/DVNx_RGkoIn/","17875081809532517","128","0","0"
"665788","2026-02-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","925銀|透輝石&坦桑石 耳釘20260226g22fb","1","Reel","https://www.facebook.com/reel/922982326753893/","1627804834169159_1395507085922569","245","0","0"
"665570","2026-02-25","Instagram","tzgems1111","天然橄欖石吊墜｜豪華鑲嵌系列20260225g21ig","1","Reel","https://www.instagram.com/reel/DVLNGm3EbVC/","17913814209324309","13","0","0"
